spot_name,hand,fold_freq,call_freq,raise_freq,best_action,ev
btn-open-vs-bb-defend-srp-10-hero_facing_bet,9h9c,0,0.8124753,0.18752469,call,0.40484703
btn-open-vs-bb-defend-srp-10-hero_facing_bet,9s9c,0,0.64613795,0.35386208,call,0.22734189
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Tc9c,0,0.5918535,0.4081465,call,0.46586627
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Td9c,0,0.5915585,0.4084415,call,0.46583596
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Th9c,0,0.5550287,0.44497138,call,0.861331
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Jc9c,0,0.39698148,0.6030185,raise,10.331584
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Jd9c,0,0.39699066,0.60300934,raise,10.331589
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Jh9c,0,0.4014561,0.59854394,raise,10.93108
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Js9c,0,0.3893668,0.6106332,raise,10.348803
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Qc9c,0,0.49685383,0.5031462,raise,0.9444804
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Qd9c,0,0.49703622,0.5029638,raise,0.9445187
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Qs9c,0,0.48344833,0.5165517,raise,0.94547665
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Kc9c,0,0.5863364,0.41366363,call,1.9130132
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Kd9c,0,0.5871508,0.41284922,call,1.9132968
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Ks9c,0,0.540649,0.459351,call,1.9160045
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Ac9c,0,0.86542845,0.13457154,call,0.26837394
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Ad9c,0,0.86542845,0.13457154,call,0.26837394
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Ah9c,0,0.48002857,0.51997143,raise,0.95331013
btn-open-vs-bb-defend-srp-10-hero_facing_bet,As9c,0,0.80504304,0.19495699,call,0.27388564
btn-open-vs-bb-defend-srp-10-hero_facing_bet,9h9d,0,0.8124753,0.18752469,call,0.40484703
btn-open-vs-bb-defend-srp-10-hero_facing_bet,9s9d,0,0.64613795,0.35386208,call,0.22734189
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Tc9d,0,0.5915585,0.4084415,call,0.46583596
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Td9d,0,0.5918535,0.4081465,call,0.46586627
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Th9d,0,0.5550287,0.44497138,call,0.861331
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Jc9d,0,0.39699066,0.60300934,raise,10.331589
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Jd9d,0,0.39698148,0.6030185,raise,10.331584
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Jh9d,0,0.4014561,0.59854394,raise,10.93108
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Js9d,0,0.3893668,0.6106332,raise,10.348803
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Qc9d,0,0.49703622,0.5029638,raise,0.9445187
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Qd9d,0,0.49685383,0.5031462,raise,0.9444804
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Qs9d,0,0.48344833,0.5165517,raise,0.94547665
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Kc9d,0,0.5871508,0.41284922,call,1.9132968
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Kd9d,0,0.5863364,0.41366363,call,1.9130132
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Ks9d,0,0.540649,0.459351,call,1.9160045
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Ac9d,0,0.86542845,0.13457154,call,0.26837394
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Ad9d,0,0.86542845,0.13457154,call,0.26837394
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Ah9d,0,0.48002857,0.51997143,raise,0.95331013
btn-open-vs-bb-defend-srp-10-hero_facing_bet,As9d,0,0.80504304,0.19495699,call,0.27388564
btn-open-vs-bb-defend-srp-10-hero_facing_bet,9s9h,0,0.7289004,0.27109963,call,0.40850893
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Tc9h,0,0.48377538,0.5162246,raise,0.7182802
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Td9h,0,0.48377538,0.5162246,raise,0.7182802
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Th9h,0,0.4654224,0.5345776,raise,7.0644646
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Jc9h,0,0.3952944,0.6047056,raise,10.87351
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Jd9h,0,0.3952944,0.6047056,raise,10.87351
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Jh9h,0,0.48464122,0.5153588,raise,15.136293
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Js9h,0,0.38550043,0.61449957,raise,10.889571
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Qc9h,0,0.6445063,0.35549375,call,1.3266686
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Qd9h,0,0.6445063,0.35549375,call,1.3266686
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Qs9h,0,0.6430428,0.35695723,call,1.3396893
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Kc9h,0,0.70718586,0.29281417,call,2.4878144
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Kd9h,0,0.70718586,0.29281417,call,2.4878144
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Ks9h,0,0.709826,0.29017404,call,2.5102766
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Ac9h,0,0.6318965,0.36810347,call,0.45443258
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Ad9h,0,0.6318965,0.36810347,call,0.45443258
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Ah9h,0,0.62782323,0.3721768,call,7.0047164
btn-open-vs-bb-defend-srp-10-hero_facing_bet,As9h,0,0.5844454,0.4155546,call,0.45723775
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Tc9s,0,0.5586309,0.44136918,call,0.47654083
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Td9s,0,0.5586309,0.44136918,call,0.47654083
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Th9s,0,0.5434773,0.45652276,call,0.8730452
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Jc9s,0,0.39460444,0.60539556,raise,10.349058
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Jd9s,0,0.39460444,0.60539556,raise,10.349058
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Jh9s,0,0.39640394,0.6035961,raise,10.94469
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Js9s,0,0.38567933,0.6143207,raise,10.7142315
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Qc9s,0,0.4833194,0.5166806,raise,0.9520717
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Qd9s,0,0.4833194,0.5166806,raise,0.9520717
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Qs9s,0,0.74052346,0.25947654,call,1.8101348
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Kc9s,0,0.59724903,0.40275097,call,1.9315834
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Kd9s,0,0.59724903,0.40275097,call,1.9315834
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Ks9s,0,0.58752185,0.41247815,call,2.8470938
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Ac9s,0,0.83066845,0.16933155,call,0.27549002
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Ad9s,0,0.83066845,0.16933155,call,0.27549002
btn-open-vs-bb-defend-srp-10-hero_facing_bet,Ah9s,0,0.48032525,0.5196748,raise,0.97108126
btn-open-vs-bb-defend-srp-10-hero_facing_bet,As9s,0,0.5591306,0.4408694,call,0.7452255
btn-open-vs-bb-defend-srp-10-hero_facing_bet,TdTc,0,0.49485523,0.5051448,raise,10.506029
btn-open-vs-bb-defend-srp-10-hero_facing_bet,ThTc,0,0.4884336,0.5115664,raise,10.943406
btn-open-vs-bb-defend-srp-10-hero_facing_bet,JcTc,0,0.82009274,0.17990728,call,2.8012109
btn-open-vs-bb-defend-srp-10-hero_facing_bet,JdTc,0,0.8198164,0.1801836,call,2.8011336
btn-open-vs-bb-defend-srp-10-hero_facing_bet,JhTc,0,0.6127306,0.38726935,call,3.4538343
btn-open-vs-bb-defend-srp-10-hero_facing_bet,JsTc,0,0.7972733,0.20272674,call,2.8063078
btn-open-vs-bb-defend-srp-10-hero_facing_bet,QcTc,0,0.70340145,0.29659858,call,5.0817604
btn-open-vs-bb-defend-srp-10-hero_facing_bet,QdTc,0,0.7035337,0.2964663,call,5.081801
btn-open-vs-bb-defend-srp-10-hero_facing_bet,QsTc,0,0.6976822,0.3023178,call,5.123023
btn-open-vs-bb-defend-srp-10-hero_facing_bet,KcTc,0,0.66353065,0.33646932,call,5.899427
btn-open-vs-bb-defend-srp-10-hero_facing_bet,KdTc,0,0.6636065,0.33639348,call,5.899458
btn-open-vs-bb-defend-srp-10-hero_facing_bet,KsTc,0,0.6732985,0.32670152,call,5.9386783
btn-open-vs-bb-defend-srp-10-hero_facing_bet,AcTc,0,0.79696333,0.20303667,call,2.2638872
btn-open-vs-bb-defend-srp-10-hero_facing_bet,AdTc,0,0.79696333,0.20303667,call,2.2638872
btn-open-vs-bb-defend-srp-10-hero_facing_bet,AhTc,0,0.6734607,0.3265393,call,3.4348598
btn-open-vs-bb-defend-srp-10-hero_facing_bet,AsTc,0,0.7878258,0.21217418,call,2.2690406
btn-open-vs-bb-defend-srp-10-hero_facing_bet,ThTd,0,0.4884336,0.5115664,raise,10.943406
btn-open-vs-bb-defend-srp-10-hero_facing_bet,JcTd,0,0.8198164,0.1801836,call,2.8011336
btn-open-vs-bb-defend-srp-10-hero_facing_bet,JdTd,0,0.82009274,0.17990728,call,2.8012109
btn-open-vs-bb-defend-srp-10-hero_facing_bet,JhTd,0,0.6127306,0.38726935,call,3.4538343
btn-open-vs-bb-defend-srp-10-hero_facing_bet,JsTd,0,0.7972733,0.20272674,call,2.8063078
btn-open-vs-bb-defend-srp-10-hero_facing_bet,QcTd,0,0.7035337,0.2964663,call,5.081801
btn-open-vs-bb-defend-srp-10-hero_facing_bet,QdTd,0,0.70340145,0.29659858,call,5.0817604
btn-open-vs-bb-defend-srp-10-hero_facing_bet,QsTd,0,0.6976822,0.3023178,call,5.123023
btn-open-vs-bb-defend-srp-10-hero_facing_bet,KcTd,0,0.6636065,0.33639348,call,5.899458
btn-open-vs-bb-defend-srp-10-hero_facing_bet,KdTd,0,0.66353065,0.33646932,call,5.899427
btn-open-vs-bb-defend-srp-10-hero_facing_bet,KsTd,0,0.6732985,0.32670152,call,5.9386783
btn-open-vs-bb-defend-srp-10-hero_facing_bet,AcTd,0,0.79696333,0.20303667,call,2.2638872
btn-open-vs-bb-defend-srp-10-hero_facing_bet,AdTd,0,0.79696333,0.20303667,call,2.2638872
btn-open-vs-bb-defend-srp-10-hero_facing_bet,AhTd,0,0.6734607,0.3265393,call,3.4348598
btn-open-vs-bb-defend-srp-10-hero_facing_bet,AsTd,0,0.7878258,0.21217418,call,2.2690406
btn-open-vs-bb-defend-srp-10-hero_facing_bet,JcTh,0,0.5776234,0.42237657,call,3.5021877
btn-open-vs-bb-defend-srp-10-hero_facing_bet,JdTh,0,0.5776234,0.42237657,call,3.5021877
btn-open-vs-bb-defend-srp-10-hero_facing_bet,JhTh,0,0.38202572,0.6179743,raise,9.217676
btn-open-vs-bb-defend-srp-10-hero_facing_bet,JsTh,0,0.5586291,0.44137093,call,3.5148618
btn-open-vs-bb-defend-srp-10-hero_facing_bet,QcTh,0,0.5556434,0.44435665,call,5.5845985
btn-open-vs-bb-defend-srp-10-hero_facing_bet,QdTh,0,0.5556434,0.44435665,call,5.5845985
btn-open-vs-bb-defend-srp-10-hero_facing_bet,QsTh,0,0.5592607,0.44073927,call,5.62622
btn-open-vs-bb-defend-srp-10-hero_facing_bet,KcTh,0,0.55413026,0.44586974,call,6.3811355
btn-open-vs-bb-defend-srp-10-hero_facing_bet,KdTh,0,0.55413026,0.44586974,call,6.3811355
btn-open-vs-bb-defend-srp-10-hero_facing_bet,KsTh,0,0.5699847,0.43001536,call,6.4135113
btn-open-vs-bb-defend-srp-10-hero_facing_bet,AcTh,0,0.6311062,0.36889383,call,2.9935837
btn-open-vs-bb-defend-srp-10-hero_facing_bet,AdTh,0,0.6311062,0.36889383,call,2.9935837
btn-open-vs-bb-defend-srp-10-hero_facing_bet,AhTh,0,0.34456554,0.6554345,raise,9.729088
btn-open-vs-bb-defend-srp-10-hero_facing_bet,AsTh,0,0.6286231,0.3713769,call,3.0083423
btn-open-vs-bb-defend-srp-10-hero_facing_bet,JdJc,0,0.47435138,0.52564865,raise,3.541902
btn-open-vs-bb-defend-srp-10-hero_facing_bet,JhJc,0,0.29916102,0.700839,raise,4.2524085
btn-open-vs-bb-defend-srp-10-hero_facing_bet,JsJc,0,0.4722315,0.5277685,raise,3.5652535
btn-open-vs-bb-defend-srp-10-hero_facing_bet,QcJc,0,0.75040275,0.24959722,call,3.792095
btn-open-vs-bb-defend-srp-10-hero_facing_bet,QdJc,0,0.750133,0.249867,call,3.7920003
btn-open-vs-bb-defend-srp-10-hero_facing_bet,QsJc,0,0.75979936,0.24020062,call,3.8476224
btn-open-vs-bb-defend-srp-10-hero_facing_bet,KcJc,0,0.459434,0.540566,raise,4.7394767
btn-open-vs-bb-defend-srp-10-hero_facing_bet,KdJc,0,0.4593732,0.5406268,raise,4.7396336
btn-open-vs-bb-defend-srp-10-hero_facing_bet,KsJc,0,0.43690723,0.56309277,raise,4.7632318
btn-open-vs-bb-defend-srp-10-hero_facing_bet,AcJc,0,0.45751196,0.54248804,raise,15.35256
btn-open-vs-bb-defend-srp-10-hero_facing_bet,AdJc,0,0.45751196,0.54248804,raise,15.35256
btn-open-vs-bb-defend-srp-10-hero_facing_bet,AhJc,0,0.46744385,0.5325562,raise,16.611193
btn-open-vs-bb-defend-srp-10-hero_facing_bet,AsJc,0,0.449693,0.55030704,raise,15.421666
btn-open-vs-bb-defend-srp-10-hero_facing_bet,JhJd,0,0.29916102,0.700839,raise,4.2524085
btn-open-vs-bb-defend-srp-10-hero_facing_bet,JsJd,0,0.4722315,0.5277685,raise,3.5652535
btn-open-vs-bb-defend-srp-10-hero_facing_bet,QcJd,0,0.750133,0.249867,call,3.7920003
btn-open-vs-bb-defend-srp-10-hero_facing_bet,QdJd,0,0.75040275,0.24959722,call,3.792095
btn-open-vs-bb-defend-srp-10-hero_facing_bet,QsJd,0,0.75979936,0.24020062,call,3.8476224
btn-open-vs-bb-defend-srp-10-hero_facing_bet,KcJd,0,0.4593732,0.5406268,raise,4.7396336
btn-open-vs-bb-defend-srp-10-hero_facing_bet,KdJd,0,0.459434,0.540566,raise,4.7394767
btn-open-vs-bb-defend-srp-10-hero_facing_bet,KsJd,0,0.43690723,0.56309277,raise,4.7632318
btn-open-vs-bb-defend-srp-10-hero_facing_bet,AcJd,0,0.45751196,0.54248804,raise,15.35256
btn-open-vs-bb-defend-srp-10-hero_facing_bet,AdJd,0,0.45751196,0.54248804,raise,15.35256
btn-open-vs-bb-defend-srp-10-hero_facing_bet,AhJd,0,0.46744385,0.5325562,raise,16.611193
btn-open-vs-bb-defend-srp-10-hero_facing_bet,AsJd,0,0.449693,0.55030704,raise,15.421666
btn-open-vs-bb-defend-srp-10-hero_facing_bet,JsJh,0,0.30314314,0.69685686,raise,4.2836404
btn-open-vs-bb-defend-srp-10-hero_facing_bet,QcJh,0,0.47049883,0.5295012,raise,4.3960953
btn-open-vs-bb-defend-srp-10-hero_facing_bet,QdJh,0,0.47049883,0.5295012,raise,4.3960953
btn-open-vs-bb-defend-srp-10-hero_facing_bet,QsJh,0,0.47094765,0.5290523,raise,4.448964
btn-open-vs-bb-defend-srp-10-hero_facing_bet,KcJh,0,0.31843328,0.6815667,raise,5.208422
btn-open-vs-bb-defend-srp-10-hero_facing_bet,KdJh,0,0.31843328,0.6815667,raise,5.208422
btn-open-vs-bb-defend-srp-10-hero_facing_bet,KsJh,0,0.29685077,0.7031492,raise,5.241748
btn-open-vs-bb-defend-srp-10-hero_facing_bet,AcJh,0,0.4130861,0.5869139,raise,16.15031
btn-open-vs-bb-defend-srp-10-hero_facing_bet,AdJh,0,0.4130861,0.5869139,raise,16.15031
btn-open-vs-bb-defend-srp-10-hero_facing_bet,AhJh,0,0.43956897,0.560431,raise,19.465387
btn-open-vs-bb-defend-srp-10-hero_facing_bet,AsJh,0,0.40177527,0.59822476,raise,16.242441
btn-open-vs-bb-defend-srp-10-hero_facing_bet,QcJs,0,0.75649387,0.24350615,call,3.8138657
btn-open-vs-bb-defend-srp-10-hero_facing_bet,QdJs,0,0.75649387,0.24350615,call,3.8138657
btn-open-vs-bb-defend-srp-10-hero_facing_bet,QsJs,0,0.3977171,0.60228294,raise,4.378973
btn-open-vs-bb-defend-srp-10-hero_facing_bet,KcJs,0,0.45744988,0.54255015,raise,4.7565365
btn-open-vs-bb-defend-srp-10-hero_facing_bet,KdJs,0,0.45744988,0.54255015,raise,4.7565365
btn-open-vs-bb-defend-srp-10-hero_facing_bet,KsJs,0,0.36589962,0.6341004,raise,5.388506
btn-open-vs-bb-defend-srp-10-hero_facing_bet,AcJs,0,0.4389154,0.5610846,raise,15.410252
btn-open-vs-bb-defend-srp-10-hero_facing_bet,AdJs,0,0.4389154,0.5610846,raise,15.410252
btn-open-vs-bb-defend-srp-10-hero_facing_bet,AhJs,0,0.44115815,0.5588418,raise,16.67699
btn-open-vs-bb-defend-srp-10-hero_facing_bet,AsJs,0,0.40522835,0.5947716,raise,15.732187
btn-open-vs-bb-defend-srp-10-hero_facing_bet,KcQc,0,0.44798917,0.55201083,raise,6.618675
btn-open-vs-bb-defend-srp-10-hero_facing_bet,KdQc,0,0.44792998,0.55207,raise,6.6186533
btn-open-vs-bb-defend-srp-10-hero_facing_bet,KsQc,0,0.46045232,0.5395477,raise,6.624936
btn-open-vs-bb-defend-srp-10-hero_facing_bet,KcQd,0,0.44792998,0.55207,raise,6.6186533
btn-open-vs-bb-defend-srp-10-hero_facing_bet,KdQd,0,0.44798917,0.55201083,raise,6.618675
btn-open-vs-bb-defend-srp-10-hero_facing_bet,KsQd,0,0.46045232,0.5395477,raise,6.624936
btn-open-vs-bb-defend-srp-10-hero_facing_bet,KcQs,0,0.45885643,0.5411436,raise,6.655276
btn-open-vs-bb-defend-srp-10-hero_facing_bet,KdQs,0,0.45885643,0.5411436,raise,6.655276
btn-open-vs-bb-defend-srp-10-hero_facing_bet,KsQs,0,0.4163576,0.58364236,raise,7.546878
co-open-vs-bb-defend-srp-01-hero_betting,2d2c,0,0.9777527,0.022247314,call,0.16924703
co-open-vs-bb-defend-srp-01-hero_betting,2h2c,0,0.99317944,0.006820575,call,0.16661535
co-open-vs-bb-defend-srp-01-hero_betting,2s2c,0,0.9817968,0.01820318,call,0.16577485
co-open-vs-bb-defend-srp-01-hero_betting,Ac2c,0,0.95606995,0.043930054,call,4.913345
co-open-vs-bb-defend-srp-01-hero_betting,2h2d,0,0.99627703,0.003722974,call,0.16337831
co-open-vs-bb-defend-srp-01-hero_betting,2s2d,0,0.98617554,0.013824463,call,0.16312017
co-open-vs-bb-defend-srp-01-hero_betting,Ad2d,0,0.9655004,0.034499597,call,5.0437403
co-open-vs-bb-defend-srp-01-hero_betting,2s2h,0,0.9982148,0.001785224,call,0.16078082
co-open-vs-bb-defend-srp-01-hero_betting,As2s,0,0.9955292,0.004470825,call,3.9195573
co-open-vs-bb-defend-srp-01-hero_betting,3h3d,0,0.8370997,0.16290036,call,24.131674
co-open-vs-bb-defend-srp-01-hero_betting,3s3d,0,0.8465318,0.1534682,call,23.9427
co-open-vs-bb-defend-srp-01-hero_betting,Ad3d,0,0.39406145,0.60593855,raise,12.544289
co-open-vs-bb-defend-srp-01-hero_betting,3s3h,0,0.8460541,0.15394592,call,24.109003
co-open-vs-bb-defend-srp-01-hero_betting,As3s,0,0.43400112,0.5659989,raise,11.734476
co-open-vs-bb-defend-srp-01-hero_betting,4d4c,0,0.9535682,0.046431787,call,0.2187264
co-open-vs-bb-defend-srp-01-hero_betting,4h4c,0,0.9724587,0.027541274,call,0.21659076
co-open-vs-bb-defend-srp-01-hero_betting,4s4c,0,0.96270865,0.037291344,call,0.20823498
co-open-vs-bb-defend-srp-01-hero_betting,5c4c,0,0.94647217,0.053527832,call,2.0844805
co-open-vs-bb-defend-srp-01-hero_betting,Ac4c,0,0.9926913,0.007308737,call,5.3202286
co-open-vs-bb-defend-srp-01-hero_betting,4h4d,0,0.9689331,0.031066895,call,0.21085519
co-open-vs-bb-defend-srp-01-hero_betting,4s4d,0,0.9597784,0.040221557,call,0.202589
co-open-vs-bb-defend-srp-01-hero_betting,5d4d,0,0.96579033,0.034209684,call,2.1970003
co-open-vs-bb-defend-srp-01-hero_betting,Ad4d,0,0.9934848,0.006515205,call,5.3952527
co-open-vs-bb-defend-srp-01-hero_betting,4s4h,0,0.9790497,0.020950317,call,0.20134877
co-open-vs-bb-defend-srp-01-hero_betting,5h4h,0,0.8758259,0.12417413,call,2.2443278
co-open-vs-bb-defend-srp-01-hero_betting,5s4s,0,0.96772814,0.032271847,call,1.5006353
co-open-vs-bb-defend-srp-01-hero_betting,As4s,0,0.99913025,0.000869724,call,4.258487
co-open-vs-bb-defend-srp-01-hero_betting,5d5c,0,0.9465188,0.05348124,call,0.21733476
co-open-vs-bb-defend-srp-01-hero_betting,5h5c,0,0.96519524,0.03480477,call,0.21772237
co-open-vs-bb-defend-srp-01-hero_betting,5s5c,0,0.9630285,0.03697148,call,0.20611294
co-open-vs-bb-defend-srp-01-hero_betting,6c5c,0,0.99954224,0.00045775,call,0.113699004
co-open-vs-bb-defend-srp-01-hero_betting,Kc5c,0,0.99909973,0.000900255,call,0.12176174
co-open-vs-bb-defend-srp-01-hero_betting,Ac5c,0,0.99128747,0.008712503,call,5.311922
co-open-vs-bb-defend-srp-01-hero_betting,5h5d,0,0.9620514,0.03794861,call,0.21112362
co-open-vs-bb-defend-srp-01-hero_betting,5s5d,0,0.95935184,0.040648177,call,0.19951238
co-open-vs-bb-defend-srp-01-hero_betting,6d5d,0,0.9994507,0.000549316,call,0.1203835
co-open-vs-bb-defend-srp-01-hero_betting,Kd5d,0,0.99879456,0.001205444,call,0.120984964
co-open-vs-bb-defend-srp-01-hero_betting,Ad5d,0,0.9920503,0.007949708,call,5.383133
co-open-vs-bb-defend-srp-01-hero_betting,5s5h,0,0.980408,0.019591987,call,0.20181815
co-open-vs-bb-defend-srp-01-hero_betting,6h5h,0,0.9995575,0.000442498,call,0.112690225
co-open-vs-bb-defend-srp-01-hero_betting,Kh5h,0,0.9937898,0.006210233,call,0.13254467
co-open-vs-bb-defend-srp-01-hero_betting,6s5s,0,0.9999237,7.62928E-05,call,0.07105518
co-open-vs-bb-defend-srp-01-hero_betting,Ks5s,0,0.99905396,0.000946016,call,0.063544095
co-open-vs-bb-defend-srp-01-hero_betting,As5s,0,0.9989166,0.001083358,call,4.2518697
co-open-vs-bb-defend-srp-01-hero_betting,6d6c,0,0.99853516,0.001464844,call,0.1803516
co-open-vs-bb-defend-srp-01-hero_betting,6h6c,0,0.99935913,0.000640859,call,0.18396299
co-open-vs-bb-defend-srp-01-hero_betting,6s6c,0,0.9994354,0.000564575,call,0.17170084
co-open-vs-bb-defend-srp-01-hero_betting,7c6c,0,0.9998627,0.000137327,call,0.082005106
co-open-vs-bb-defend-srp-01-hero_betting,Kc6c,0,0.99931335,0.000686646,call,0.10053947
co-open-vs-bb-defend-srp-01-hero_betting,Ac6c,0,0.99659747,0.003402554,call,5.053999
co-open-vs-bb-defend-srp-01-hero_betting,6h6d,0,0.9993439,0.000656118,call,0.17931215
co-open-vs-bb-defend-srp-01-hero_betting,6s6d,0,0.99942017,0.000579825,call,0.16769679
co-open-vs-bb-defend-srp-01-hero_betting,7d6d,0,0.9998474,0.000152586,call,0.08732205
co-open-vs-bb-defend-srp-01-hero_betting,Kd6d,0,0.99916077,0.000839208,call,0.099792615
co-open-vs-bb-defend-srp-01-hero_betting,Ad6d,0,0.9965669,0.003433123,call,5.1383324
co-open-vs-bb-defend-srp-01-hero_betting,6s6h,0,0.999588,0.000411975,call,0.17068133
co-open-vs-bb-defend-srp-01-hero_betting,7h6h,0,0.9998474,0.000152583,call,0.08587854
co-open-vs-bb-defend-srp-01-hero_betting,Kh6h,0,0.9979401,0.002059874,call,0.111331575
co-open-vs-bb-defend-srp-01-hero_betting,7s6s,0,0.99993896,6.10333E-05,call,0.041486625
co-open-vs-bb-defend-srp-01-hero_betting,Ks6s,0,0.9641124,0.035887577,call,0.028431674
co-open-vs-bb-defend-srp-01-hero_betting,As6s,0,0.9984894,0.00151062,call,3.973178
co-open-vs-bb-defend-srp-01-hero_betting,7d7c,0,0.9992676,0.000732422,call,0.18242139
co-open-vs-bb-defend-srp-01-hero_betting,7h7c,0,0.999527,0.000473015,call,0.17766696
co-open-vs-bb-defend-srp-01-hero_betting,7s7c,0,0.9995575,0.000442498,call,0.16779026
co-open-vs-bb-defend-srp-01-hero_betting,8c7c,0,0.99983215,0.000167844,call,0.07276006
co-open-vs-bb-defend-srp-01-hero_betting,9c7c,0,0.99983215,0.000167842,call,0.06803541
co-open-vs-bb-defend-srp-01-hero_betting,Tc7c,0,0.9997101,0.000289921,call,0.08293511
co-open-vs-bb-defend-srp-01-hero_betting,Jc7c,0,0.8019592,0.1980408,call,1.7646328
co-open-vs-bb-defend-srp-01-hero_betting,Qc7c,0,0.9989166,0.001083358,call,0.098838314
co-open-vs-bb-defend-srp-01-hero_betting,Kc7c,0,0.99909973,0.000900269,call,0.097429514
co-open-vs-bb-defend-srp-01-hero_betting,Ac7c,0,0.90516955,0.09483048,call,4.5525036
co-open-vs-bb-defend-srp-01-hero_betting,Ad7c,0,0.9868929,0.013107101,call,3.717677
co-open-vs-bb-defend-srp-01-hero_betting,As7c,0,0.98532104,0.014678955,call,3.6375737
co-open-vs-bb-defend-srp-01-hero_betting,7h7d,0,0.99942017,0.000579825,call,0.17591546
co-open-vs-bb-defend-srp-01-hero_betting,7s7d,0,0.999527,0.000473022,call,0.16607715
co-open-vs-bb-defend-srp-01-hero_betting,8d7d,0,0.9998169,0.000183105,call,0.07745203
co-open-vs-bb-defend-srp-01-hero_betting,9d7d,0,0.9998169,0.0001831,call,0.07142823
co-open-vs-bb-defend-srp-01-hero_betting,Td7d,0,0.99961853,0.000381458,call,0.087760545
co-open-vs-bb-defend-srp-01-hero_betting,Qd7d,0,0.99858093,0.001419046,call,0.09792
co-open-vs-bb-defend-srp-01-hero_betting,Kd7d,0,0.9986572,0.001342773,call,0.09572879
co-open-vs-bb-defend-srp-01-hero_betting,Ac7d,0,0.9883423,0.011657715,call,3.7079155
co-open-vs-bb-defend-srp-01-hero_betting,Ad7d,0,0.90323174,0.09676829,call,4.7244964
co-open-vs-bb-defend-srp-01-hero_betting,As7d,0,0.983948,0.016052002,call,3.6909664
co-open-vs-bb-defend-srp-01-hero_betting,7s7h,0,0.99964905,0.000350947,call,0.16199698
co-open-vs-bb-defend-srp-01-hero_betting,8h7h,0,0.9998169,0.000183103,call,0.082293876
co-open-vs-bb-defend-srp-01-hero_betting,9h7h,0,0.99983215,0.000167842,call,0.076297455
